"","gene","adj.pval.methgroup"
"2293","Pocillopora_acuta_HIv2___TS.g4165.t1",0
"2294","Pocillopora_acuta_HIv2___RNAseq.g612.t1",0.02696693
"2295","Pocillopora_acuta_HIv2___RNAseq.g617.t1",0.00044846
"2296","Pocillopora_acuta_HIv2___TS.g4182.t1",0.0207336
"2297","Pocillopora_acuta_HIv2___RNAseq.g627.t1",0
"2298","Pocillopora_acuta_HIv2___RNAseq.g628.t1",0.02570766
"2299","Pocillopora_acuta_HIv2___RNAseq.g631.t1",0.00718799
"2300","Pocillopora_acuta_HIv2___RNAseq.g665.t1",0.01794494
"2301","Pocillopora_acuta_HIv2___TS.g4220.t1",0
"2302","Pocillopora_acuta_HIv2___RNAseq.g672.t1",0.02805504
"2303","Pocillopora_acuta_HIv2___RNAseq.g673.t1",0.04023871
"2304","Pocillopora_acuta_HIv2___RNAseq.g679.t1",2.274e-05
"2305","Pocillopora_acuta_HIv2___RNAseq.g682.t1",0.00798361
"2306","Pocillopora_acuta_HIv2___RNAseq.g684.t1",2.12e-06
"2307","Pocillopora_acuta_HIv2___RNAseq.g688.t1",0
"2308","Pocillopora_acuta_HIv2___TS.g4273.t1b",7.056e-05
"2309","Pocillopora_acuta_HIv2___RNAseq.g723.t1",0.00020664
"2310","Pocillopora_acuta_HIv2___RNAseq.g745.t1",8.2e-07
"2311","Pocillopora_acuta_HIv2___RNAseq.g750.t1",0.00348242
"2312","Pocillopora_acuta_HIv2___RNAseq.g769.t1",0
"2313","Pocillopora_acuta_HIv2___RNAseq.g775.t1",0
"2314","Pocillopora_acuta_HIv2___RNAseq.g788.t1",0
"2315","Pocillopora_acuta_HIv2___RNAseq.g793.t1",8.72e-06
"2316","Pocillopora_acuta_HIv2___RNAseq.g800.t1",0
"2317","Pocillopora_acuta_HIv2___TS.g4359.t1",0.0058325
"2318","Pocillopora_acuta_HIv2___RNAseq.g815.t1",0.02631469
"2319","Pocillopora_acuta_HIv2___TS.g4377.t1b",0.01414598
"2320","Pocillopora_acuta_HIv2___TS.g4379.t1",0.01382612
"2321","Pocillopora_acuta_HIv2___RNAseq.g820.t1",0
"2322","Pocillopora_acuta_HIv2___TS.g4383.t2",0
"2323","Pocillopora_acuta_HIv2___RNAseq.g825.t1",0.00175095
"2324","Pocillopora_acuta_HIv2___RNAseq.g835.t1",0
"2325","Pocillopora_acuta_HIv2___TS.g4397.t1",1e-08
"2326","Pocillopora_acuta_HIv2___RNAseq.g838.t1",0.00995713
"2327","Pocillopora_acuta_HIv2___RNAseq.g840.t1",0.0034746
"2328","Pocillopora_acuta_HIv2___TS.g4404.t1",0.0034746
"2329","Pocillopora_acuta_HIv2___TS.g4430.t1",3.45e-06
"2330","Pocillopora_acuta_HIv2___TS.g4435.t1",0
"2331","Pocillopora_acuta_HIv2___RNAseq.g887.t1",0.00015566
"2332","Pocillopora_acuta_HIv2___RNAseq.g891.t1",0.00105435
"2333","Pocillopora_acuta_HIv2___RNAseq.g895.t1",3.1e-07
"2334","Pocillopora_acuta_HIv2___RNAseq.g896.t1",0
"2335","Pocillopora_acuta_HIv2___RNAseq.g899.t2",1e-08
"2336","Pocillopora_acuta_HIv2___TS.g4472.t2",0
"2337","Pocillopora_acuta_HIv2___RNAseq.g912.t1",1.5e-07
"2338","Pocillopora_acuta_HIv2___RNAseq.g913.t2",0
"2339","Pocillopora_acuta_HIv2___RNAseq.g930.t1",0.00161197
"2340","Pocillopora_acuta_HIv2___RNAseq.g932.t1",5.709e-05
"2341","Pocillopora_acuta_HIv2___RNAseq.g948.t1",0
"2342","Pocillopora_acuta_HIv2___RNAseq.g950.t1",0.00015412
"2343","Pocillopora_acuta_HIv2___RNAseq.g951.t1",1e-08
"2344","Pocillopora_acuta_HIv2___RNAseq.g953.t1",1.205e-05
"2345","Pocillopora_acuta_HIv2___RNAseq.g957.t1",0.00049577
"2346","Pocillopora_acuta_HIv2___RNAseq.g972.t1",0
"2347","Pocillopora_acuta_HIv2___TS.g4549.t1",0
"2348","Pocillopora_acuta_HIv2___RNAseq.g997.t1",9.386e-05
"2349","Pocillopora_acuta_HIv2___TS.g4574.t2b",0
"2350","Pocillopora_acuta_HIv2___RNAseq.g1008.t1",0.00028653
"2351","Pocillopora_acuta_HIv2___RNAseq.g1014.t1",1.309e-05
"2352","Pocillopora_acuta_HIv2___RNAseq.g1022.t1",5.669e-05
"2353","Pocillopora_acuta_HIv2___TS.g4594.t1",0
"2354","Pocillopora_acuta_HIv2___RNAseq.g1030.t1",0.00526518
"2355","Pocillopora_acuta_HIv2___RNAseq.g1067.t1",0.00011152
"2356","Pocillopora_acuta_HIv2___RNAseq.g1076.t1",0.0008451
"2357","Pocillopora_acuta_HIv2___RNAseq.g1078.t1",0
"2358","Pocillopora_acuta_HIv2___RNAseq.g1087.t1",1.377e-05
"2359","Pocillopora_acuta_HIv2___RNAseq.g1091.t1",0.00189273
"2360","Pocillopora_acuta_HIv2___TS.g4675.t1",0.02042052
"2361","Pocillopora_acuta_HIv2___RNAseq.g1107.t1",8.815e-05
"2362","Pocillopora_acuta_HIv2___RNAseq.g30280.t1",0.00195749
"2363","Pocillopora_acuta_HIv2___RNAseq.g30292.t1",0.00843019
"2364","Pocillopora_acuta_HIv2___RNAseq.g30300.t1",0
"2365","Pocillopora_acuta_HIv2___TS.g18285.t2",0.04606103
"2366","Pocillopora_acuta_HIv2___RNAseq.g30303.t2",0
"2367","Pocillopora_acuta_HIv2___RNAseq.g30315.t1",0
"2368","Pocillopora_acuta_HIv2___TS.g18307.t1",0.01445318
"2369","Pocillopora_acuta_HIv2___RNAseq.g30323.t1",4.516e-05
"2370","Pocillopora_acuta_HIv2___RNAseq.g30324.t1",0
"2371","Pocillopora_acuta_HIv2___RNAseq.g30342.t1",0
"2372","Pocillopora_acuta_HIv2___TS.g18328.t1",0
"2373","Pocillopora_acuta_HIv2___RNAseq.g30345.t1",0
"2374","Pocillopora_acuta_HIv2___TS.g18330.t1",0
"2375","Pocillopora_acuta_HIv2___TS.g18333.t1",0
"2376","Pocillopora_acuta_HIv2___RNAseq.g30387.t1",0.00028082
"2377","Pocillopora_acuta_HIv2___RNAseq.g30389.t1",0.02940895
"2378","Pocillopora_acuta_HIv2___RNAseq.18344_t",0.00012248
"2379","Pocillopora_acuta_HIv2___RNAseq.g30425.t2",0.01573912
"2380","Pocillopora_acuta_HIv2___TS.g18420.t2",0
"2381","Pocillopora_acuta_HIv2___TS.g18440.t1",0.01049436
"2382","Pocillopora_acuta_HIv2___RNAseq.g30457.t1",0.03487501
"2383","Pocillopora_acuta_HIv2___TS.g18468.t1",0
"2384","Pocillopora_acuta_HIv2___RNAseq.g30486.t1",0
"2385","Pocillopora_acuta_HIv2___RNAseq.g30494.t1",0
"2386","Pocillopora_acuta_HIv2___RNAseq.g30529.t1a",0.04558861
"2387","Pocillopora_acuta_HIv2___RNAseq.g30542.t1",1.76e-06
"2388","Pocillopora_acuta_HIv2___RNAseq.g30543.t1b",0
"2389","Pocillopora_acuta_HIv2___RNAseq.g30551.t1",0.00012817
"2390","Pocillopora_acuta_HIv2___RNAseq.g30553.t1",7.9e-07
"2391","Pocillopora_acuta_HIv2___RNAseq.18499_t",0.01922217
"2392","Pocillopora_acuta_HIv2___RNAseq.g30560.t1",0.00443811
"2393","Pocillopora_acuta_HIv2___RNAseq.g30572.t1",0.00034282
"2394","Pocillopora_acuta_HIv2___RNAseq.g30582.t1",0.03374607
"2395","Pocillopora_acuta_HIv2___RNAseq.g30585.t1",0.0156248
"2396","Pocillopora_acuta_HIv2___RNAseq.g30586.t1",0
"2397","Pocillopora_acuta_HIv2___RNAseq.g30588.t2",0
"2398","Pocillopora_acuta_HIv2___RNAseq.g30607.t1b",0.00662759
"2399","Pocillopora_acuta_HIv2___TS.g18619.t1",0.00173674
"2400","Pocillopora_acuta_HIv2___RNAseq.g30626.t2",0.02721227
"2401","Pocillopora_acuta_HIv2___TS.g18622.t1b",0
"2402","Pocillopora_acuta_HIv2___TS.g18624.t1a",0.00184852
"2403","Pocillopora_acuta_HIv2___RNAseq.g30648.t1",0
"2404","Pocillopora_acuta_HIv2___RNAseq.g30663.t1",0
"2405","Pocillopora_acuta_HIv2___RNAseq.g30676.t1",0.01858325
"2406","Pocillopora_acuta_HIv2___RNAseq.g30678.t1",1.03e-06
"2407","Pocillopora_acuta_HIv2___RNAseq.g30697.t1",8e-08
"2408","Pocillopora_acuta_HIv2___RNAseq.g30720.t1",0.00011333
"2409","Pocillopora_acuta_HIv2___TS.g18713.t2a",0.00312704
"2410","Pocillopora_acuta_HIv2___RNAseq.g30725.t1",0.00641193
"2411","Pocillopora_acuta_HIv2___RNAseq.g30730.t1a",0.02433725
"2412","Pocillopora_acuta_HIv2___RNAseq.g30741.t1",0.03935487
"2413","Pocillopora_acuta_HIv2___RNAseq.g30752.t1",0.00720204
"2414","Pocillopora_acuta_HIv2___RNAseq.g30755.t1",0
"2415","Pocillopora_acuta_HIv2___RNAseq.g30759.t1",0.00013155
"2416","Pocillopora_acuta_HIv2___RNAseq.g30763.t1",0.04294699
"2417","Pocillopora_acuta_HIv2___RNAseq.g30770.t1",1.864e-05
"2418","Pocillopora_acuta_HIv2___RNAseq.g30772.t1",0.00421364
"2419","Pocillopora_acuta_HIv2___RNAseq.g30788.t1",7.52e-05
"2420","Pocillopora_acuta_HIv2___RNAseq.g30791.t1",0.01771278
"2421","Pocillopora_acuta_HIv2___RNAseq.g30795.t1",0.01929303
"2422","Pocillopora_acuta_HIv2___RNAseq.g30796.t1",0.01869198
"2423","Pocillopora_acuta_HIv2___RNAseq.g30799.t1",0
"2424","Pocillopora_acuta_HIv2___RNAseq.g30801.t1",0
"2425","Pocillopora_acuta_HIv2___RNAseq.g30802.t1",3.5e-07
"2426","Pocillopora_acuta_HIv2___RNAseq.g30803.t1",2.471e-05
"2427","Pocillopora_acuta_HIv2___RNAseq.g30805.t1",0.00781315
"2428","Pocillopora_acuta_HIv2___RNAseq.g30810.t1",0
"2429","Pocillopora_acuta_HIv2___RNAseq.g30812.t1",0.01205807
"2430","Pocillopora_acuta_HIv2___TS.g18812.t1",0
"2431","Pocillopora_acuta_HIv2___RNAseq.g30842.t1",0
"2432","Pocillopora_acuta_HIv2___RNAseq.g30850.t1",0.00158917
"2433","Pocillopora_acuta_HIv2___RNAseq.g30854.t1",0.00581566
"2434","Pocillopora_acuta_HIv2___RNAseq.g30858.t1",0.00441958
"2435","Pocillopora_acuta_HIv2___RNAseq.g30862.t2",0
"2436","Pocillopora_acuta_HIv2___TS.g18859.t1b",0.00302838
"2437","Pocillopora_acuta_HIv2___TS.g18861.t1",6.6e-07
"2438","Pocillopora_acuta_HIv2___RNAseq.g30867.t1a",0
"2439","Pocillopora_acuta_HIv2___RNAseq.g30873.t1",1.5e-07
"2440","Pocillopora_acuta_HIv2___TS.g18873.t1",0.01927859
"2441","Pocillopora_acuta_HIv2___RNAseq.g30887.t1",0.0037976
"2442","Pocillopora_acuta_HIv2___RNAseq.g30892.t1",0.04413938
"2443","Pocillopora_acuta_HIv2___TS.g18899.t1",0.04675618
"2444","Pocillopora_acuta_HIv2___RNAseq.g30915.t1",0.00921754
"2445","Pocillopora_acuta_HIv2___RNAseq.g30923.t1",0
"2446","Pocillopora_acuta_HIv2___RNAseq.g30939.t2",0.01370497
"2447","Pocillopora_acuta_HIv2___RNAseq.g30945.t1",0.03467747
"2448","Pocillopora_acuta_HIv2___RNAseq.g30948.t1",0.0061485
"2449","Pocillopora_acuta_HIv2___RNAseq.g30954.t1",0.01782856
"2450","Pocillopora_acuta_HIv2___RNAseq.g18943.t1",0.02489635
"2451","Pocillopora_acuta_HIv2___RNAseq.g18944.t1",0
"2452","Pocillopora_acuta_HIv2___TS.g4966.t1a",0.02038169
"2453","Pocillopora_acuta_HIv2___RNAseq.g18948.t1",0.00019708
"2454","Pocillopora_acuta_HIv2___RNAseq.g18950.t1",0.00130058
"2455","Pocillopora_acuta_HIv2___RNAseq.g18951.t1",0.02363159
"2456","Pocillopora_acuta_HIv2___RNAseq.g18952.t1",0.00349468
"2457","Pocillopora_acuta_HIv2___RNAseq.18963_t",0.03686571
"2458","Pocillopora_acuta_HIv2___RNAseq.g18961.t1",0.03770867
"2459","Pocillopora_acuta_HIv2___RNAseq.g18972.t1",0.00798133
"2460","Pocillopora_acuta_HIv2___TS.g5000.t1",0.00042531
"2461","Pocillopora_acuta_HIv2___TS.g5010.t1a",1e-07
"2462","Pocillopora_acuta_HIv2___RNAseq.g19004.t1",0.00024498
"2463","Pocillopora_acuta_HIv2___RNAseq.g19006.t1",0.01049436
"2464","Pocillopora_acuta_HIv2___RNAseq.g19023.t1",0
"2465","Pocillopora_acuta_HIv2___TS.g5048.t1b",0
"2466","Pocillopora_acuta_HIv2___RNAseq.g19032.t1",0
"2467","Pocillopora_acuta_HIv2___RNAseq.g19041.t1",2.712e-05
"2468","Pocillopora_acuta_HIv2___RNAseq.g19043.t1",8.24e-06
"2469","Pocillopora_acuta_HIv2___TS.g5074.t1",0
"2470","Pocillopora_acuta_HIv2___RNAseq.g19074.t1",0.0119712
"2471","Pocillopora_acuta_HIv2___RNAseq.g19103.t1",0.01156678
"2472","Pocillopora_acuta_HIv2___RNAseq.g19106.t1",4.692e-05
"2473","Pocillopora_acuta_HIv2___RNAseq.g19109.t1",1e-08
"2474","Pocillopora_acuta_HIv2___RNAseq.g19114.t1",0.03964497
"2475","Pocillopora_acuta_HIv2___RNAseq.g19120.t1",0.02036409
"2476","Pocillopora_acuta_HIv2___RNAseq.g19124.t1",0.00081238
"2477","Pocillopora_acuta_HIv2___RNAseq.g19130.t1",0.00571626
"2478","Pocillopora_acuta_HIv2___RNAseq.g19132.t1",0.00514431
"2479","Pocillopora_acuta_HIv2___RNAseq.g19134.t1",7.218e-05
"2480","Pocillopora_acuta_HIv2___RNAseq.g19140.t1",0.00219712
"2481","Pocillopora_acuta_HIv2___RNAseq.g19141.t1",0
"2482","Pocillopora_acuta_HIv2___RNAseq.g19142.t1",0.01262135
"2483","Pocillopora_acuta_HIv2___RNAseq.g19143.t1",2.8e-06
"2484","Pocillopora_acuta_HIv2___RNAseq.g19159.t1",1.498e-05
"2485","Pocillopora_acuta_HIv2___TS.g5201.t2",0
"2486","Pocillopora_acuta_HIv2___TS.g5202.t1",0
"2487","Pocillopora_acuta_HIv2___RNAseq.g19190.t1",0.02494146
"2488","Pocillopora_acuta_HIv2___RNAseq.g19193.t1",0
"2489","Pocillopora_acuta_HIv2___RNAseq.g19202.t1",0.03345013
"2490","Pocillopora_acuta_HIv2___TS.g5225.t1",0.03856488
"2491","Pocillopora_acuta_HIv2___RNAseq.g19211.t1",0
"2492","Pocillopora_acuta_HIv2___RNAseq.g19217.t1",0
"2493","Pocillopora_acuta_HIv2___RNAseq.g19228.t1",0
"2494","Pocillopora_acuta_HIv2___TS.g5257.t1",0
"2495","Pocillopora_acuta_HIv2___TS.g5258.t1",0
"2496","Pocillopora_acuta_HIv2___RNAseq.g19237.t1",0
"2497","Pocillopora_acuta_HIv2___RNAseq.g19238.t1",8.697e-05
"2498","Pocillopora_acuta_HIv2___RNAseq.g19239.t1",0.00949128
"2499","Pocillopora_acuta_HIv2___RNAseq.g19297.t1",0.00908786
"2500","Pocillopora_acuta_HIv2___TS.g5334.t1",1.981e-05
"2501","Pocillopora_acuta_HIv2___RNAseq.g19313.t1",0.01241002
"2502","Pocillopora_acuta_HIv2___RNAseq.19307_t",0
"2503","Pocillopora_acuta_HIv2___TS.g5358.t1",7e-08
"2504","Pocillopora_acuta_HIv2___TS.g5365.t2",0.0370735
"2505","Pocillopora_acuta_HIv2___RNAseq.g19347.t1",4.01e-06
"2506","Pocillopora_acuta_HIv2___TS.g5376.t1",0
"2507","Pocillopora_acuta_HIv2___TS.g5392.t2",0.00557099
"2508","Pocillopora_acuta_HIv2___TS.g5393.t1",0
"2509","Pocillopora_acuta_HIv2___RNAseq.g19368.t2",0
"2510","Pocillopora_acuta_HIv2___RNAseq.g19394.t1",0.03413502
"2511","Pocillopora_acuta_HIv2___TS.g5460.t1",0.00106303
"2512","Pocillopora_acuta_HIv2___RNAseq.g19435.t1",0.00455915
"2513","Pocillopora_acuta_HIv2___TS.g5471.t1",1.698e-05
"2514","Pocillopora_acuta_HIv2___RNAseq.g6123.t1",8.7e-07
"2515","Pocillopora_acuta_HIv2___RNAseq.g6125.t1",0.00011498
"2516","Pocillopora_acuta_HIv2___RNAseq.g6126.t1",0
"2517","Pocillopora_acuta_HIv2___RNAseq.g6130.t1",0
"2518","Pocillopora_acuta_HIv2___TS.g2668.t1a",0.00275156
"2519","Pocillopora_acuta_HIv2___RNAseq.g6140.t1",0
"2520","Pocillopora_acuta_HIv2___TS.g2685.t2",0
"2521","Pocillopora_acuta_HIv2___RNAseq.g6161.t1",0.00189823
"2522","Pocillopora_acuta_HIv2___RNAseq.g6169.t1",0.01453019
"2523","Pocillopora_acuta_HIv2___RNAseq.g6170.t1b",0
"2524","Pocillopora_acuta_HIv2___TS.g2709.t1",0
"2525","Pocillopora_acuta_HIv2___TS.g2710.t1",0.02926072
"2526","Pocillopora_acuta_HIv2___RNAseq.g6177.t1",0
"2527","Pocillopora_acuta_HIv2___RNAseq.g6180.t1",0.0001542
"2528","Pocillopora_acuta_HIv2___TS.g2717.t1",0
"2529","Pocillopora_acuta_HIv2___RNAseq.g6185.t1",9.4e-07
"2530","Pocillopora_acuta_HIv2___RNAseq.g6187.t1",0.01344576
"2531","Pocillopora_acuta_HIv2___TS.g2727.t1",0.00953616
"2532","Pocillopora_acuta_HIv2___RNAseq.g6195.t1",0
"2533","Pocillopora_acuta_HIv2___RNAseq.g6203.t1",5.5e-07
"2534","Pocillopora_acuta_HIv2___RNAseq.g6208.t1",0
"2535","Pocillopora_acuta_HIv2___RNAseq.g6209.t1",0.0002146
"2536","Pocillopora_acuta_HIv2___RNAseq.g6213.t1",1e-08
"2537","Pocillopora_acuta_HIv2___RNAseq.g6226.t1",0.00577724
"2538","Pocillopora_acuta_HIv2___RNAseq.g6227.t1",0.0228588
"2539","Pocillopora_acuta_HIv2___RNAseq.g6241.t2",8.27e-06
"2540","Pocillopora_acuta_HIv2___TS.g2784.t2",0.0203649
"2541","Pocillopora_acuta_HIv2___RNAseq.g6256.t1",0.03279122
"2542","Pocillopora_acuta_HIv2___RNAseq.g6266.t1",0.00014655
"2543","Pocillopora_acuta_HIv2___RNAseq.g6308.t1",0
"2544","Pocillopora_acuta_HIv2___TS.g2852.t1",5e-08
"2545","Pocillopora_acuta_HIv2___RNAseq.g6328.t1",0
"2546","Pocillopora_acuta_HIv2___RNAseq.g6344.t1",0
"2547","Pocillopora_acuta_HIv2___RNAseq.g6349.t1",0.04927333
"2548","Pocillopora_acuta_HIv2___TS.g2901.t1",0.04265112
"2549","Pocillopora_acuta_HIv2___TS.g2912.t1",0.00799286
"2550","Pocillopora_acuta_HIv2___RNAseq.g6375.t1",0.03483547
"2551","Pocillopora_acuta_HIv2___RNAseq.g6383.t1",0
"2552","Pocillopora_acuta_HIv2___RNAseq.g6398.t1",1.734e-05
"2553","Pocillopora_acuta_HIv2___RNAseq.g6404.t1",0.02314182
"2554","Pocillopora_acuta_HIv2___TS.g2955.t1",0
"2555","Pocillopora_acuta_HIv2___RNAseq.g3174.t1",0.00102254
"2556","Pocillopora_acuta_HIv2___RNAseq.g3189.t1",0.01401682
"2557","Pocillopora_acuta_HIv2___RNAseq.g3199.t1",0.03495266
"2558","Pocillopora_acuta_HIv2___RNAseq.g3213.t1",0.04954754
"2559","Pocillopora_acuta_HIv2___RNAseq.g3218.t1",0
"2560","Pocillopora_acuta_HIv2___RNAseq.g3222.t1",0.03650491
"2561","Pocillopora_acuta_HIv2___TS.g9759.t2b",0.02469412
"2562","Pocillopora_acuta_HIv2___RNAseq.g3238.t1",0.0027097
"2563","Pocillopora_acuta_HIv2___TS.g9833.t3",0.04550678
"2564","Pocillopora_acuta_HIv2___RNAseq.g3309.t1",0.0238863
"2565","Pocillopora_acuta_HIv2___RNAseq.g3336.t2",0.00445231
"2566","Pocillopora_acuta_HIv2___TS.g9864.t1",5.9e-07
"2567","Pocillopora_acuta_HIv2___RNAseq.g3344.t1",2.22e-06
"2568","Pocillopora_acuta_HIv2___RNAseq.g3346.t1",0
"2569","Pocillopora_acuta_HIv2___TS.g9884.t1",0.0177779
"2570","Pocillopora_acuta_HIv2___RNAseq.g3362.t1",0.00629753
"2571","Pocillopora_acuta_HIv2___TS.g9904.t1",0
"2572","Pocillopora_acuta_HIv2___RNAseq.g3376.t1c",0
"2573","Pocillopora_acuta_HIv2___RNAseq.g3376.t1b",0
"2574","Pocillopora_acuta_HIv2___RNAseq.g3399.t1",0
"2575","Pocillopora_acuta_HIv2___RNAseq.g3404.t1",0.04609249
"2576","Pocillopora_acuta_HIv2___RNAseq.g3408.t2",0.00824487
"2577","Pocillopora_acuta_HIv2___TS.g9946.t1",0
"2578","Pocillopora_acuta_HIv2___RNAseq.g3433.t1",0
"2579","Pocillopora_acuta_HIv2___RNAseq.g3435.t1",0
"2580","Pocillopora_acuta_HIv2___RNAseq.g3445.t1",0.0093935
"2581","Pocillopora_acuta_HIv2___RNAseq.g3459.t1",0
"2582","Pocillopora_acuta_HIv2___RNAseq.g3464.t1",0.00459408
"2583","Pocillopora_acuta_HIv2___RNAseq.g3478.t1",0
"2584","Pocillopora_acuta_HIv2___RNAseq.g3486.t1",0.02680762
"2585","Pocillopora_acuta_HIv2___RNAseq.g3520.t1",0
"2586","Pocillopora_acuta_HIv2___RNAseq.g3533.t1",0.02318287
"2587","Pocillopora_acuta_HIv2___RNAseq.g3545.t2",0.00831721
"2588","Pocillopora_acuta_HIv2___RNAseq.g3546.t1",0
"2589","Pocillopora_acuta_HIv2___RNAseq.g3563.t1",0.00839124
"2590","Pocillopora_acuta_HIv2___RNAseq.g3566.t1",0.01626292
"2591","Pocillopora_acuta_HIv2___RNAseq.g3576.t1",0
"2592","Pocillopora_acuta_HIv2___RNAseq.g3589.t1",0.0497988
"2593","Pocillopora_acuta_HIv2___RNAseq.g3598.t1",1.6e-07
"2594","Pocillopora_acuta_HIv2___RNAseq.g3599.t1",0.03249652
"2595","Pocillopora_acuta_HIv2___TS.g25899.t2",0
"2596","Pocillopora_acuta_HIv2___RNAseq.g15790.t1",0.004825
"2597","Pocillopora_acuta_HIv2___TS.g25923.t1",5.819e-05
"2598","Pocillopora_acuta_HIv2___RNAseq.g15801.t1",6.9e-07
"2599","Pocillopora_acuta_HIv2___RNAseq.g15819.t1",0
"2600","Pocillopora_acuta_HIv2___RNAseq.g15821.t2",0
"2601","Pocillopora_acuta_HIv2___RNAseq.g15822.t1",0.04033114
"2602","Pocillopora_acuta_HIv2___RNAseq.g15826.t1",2.2e-07
"2603","Pocillopora_acuta_HIv2___RNAseq.g15828.t3",0.00010531
"2604","Pocillopora_acuta_HIv2___TS.g25954.t1",0.00429205
"2605","Pocillopora_acuta_HIv2___RNAseq.g15843.t1",0
"2606","Pocillopora_acuta_HIv2___RNAseq.g15844.t1",0
"2607","Pocillopora_acuta_HIv2___TS.g25969.t1",2.191e-05
"2608","Pocillopora_acuta_HIv2___RNAseq.g15852.t1",0
"2609","Pocillopora_acuta_HIv2___TS.g25981.t2",0.00550376
"2610","Pocillopora_acuta_HIv2___RNAseq.g15863.t1",0.00229704
"2611","Pocillopora_acuta_HIv2___RNAseq.g15867.t1",0.03258322
"2612","Pocillopora_acuta_HIv2___RNAseq.g15870.t1",0.00109025
"2613","Pocillopora_acuta_HIv2___RNAseq.g15877.t1",1.698e-05
"2614","Pocillopora_acuta_HIv2___RNAseq.g15878.t1",2e-08
"2615","Pocillopora_acuta_HIv2___TS.g26006.t2",0.00040816
"2616","Pocillopora_acuta_HIv2___RNAseq.g15887.t1",0.00341949
"2617","Pocillopora_acuta_HIv2___TS.g26014.t1a",0
"2618","Pocillopora_acuta_HIv2___TS.g26014.t1c",0.0399305
"2619","Pocillopora_acuta_HIv2___TS.g26021.t1",0.0180896
"2620","Pocillopora_acuta_HIv2___RNAseq.g15908.t2",0.01164957
"2621","Pocillopora_acuta_HIv2___TS.g26046.t2",0.00041285
"2622","Pocillopora_acuta_HIv2___RNAseq.g15957.t1",0
"2623","Pocillopora_acuta_HIv2___TS.g26083.t1",0
"2624","Pocillopora_acuta_HIv2___TS.g26089.t1",0.00287046
"2625","Pocillopora_acuta_HIv2___TS.g26100.t1",0
"2626","Pocillopora_acuta_HIv2___RNAseq.g15981.t1",0.00997835
"2627","Pocillopora_acuta_HIv2___RNAseq.g15990.t1",0.04765064
"2628","Pocillopora_acuta_HIv2___TS.g26116.t1",0.00112045
"2629","Pocillopora_acuta_HIv2___RNAseq.g16001.t1",3.06e-06
"2630","Pocillopora_acuta_HIv2___TS.g26122.t1",0.00382205
"2631","Pocillopora_acuta_HIv2___RNAseq.g16052.t1",4.41e-06
"2632","Pocillopora_acuta_HIv2___RNAseq.g16081.t1",0
"2633","Pocillopora_acuta_HIv2___RNAseq.g16090.t1",0
"2634","Pocillopora_acuta_HIv2___RNAseq.g16094.t1",0
"2635","Pocillopora_acuta_HIv2___RNAseq.g16095.t1",6e-08
"2636","Pocillopora_acuta_HIv2___RNAseq.g16101.t1",0.00563944
"2637","Pocillopora_acuta_HIv2___RNAseq.g16105.t1",0
"2638","Pocillopora_acuta_HIv2___TS.g26225.t1",2.258e-05
"2639","Pocillopora_acuta_HIv2___TS.g26227.t1",0.00730944
"2640","Pocillopora_acuta_HIv2___RNAseq.g16111.t1",0
"2641","Pocillopora_acuta_HIv2___RNAseq.g16122.t1b",0.01109727
"2642","Pocillopora_acuta_HIv2___RNAseq.g16133.t1a",0
"2643","Pocillopora_acuta_HIv2___TS.g26252.t1",0
"2644","Pocillopora_acuta_HIv2___RNAseq.g16150.t1",0.0034746
"2645","Pocillopora_acuta_HIv2___TS.g26279.t1",0.00240529
"2646","Pocillopora_acuta_HIv2___RNAseq.g16161.t1",0
"2647","Pocillopora_acuta_HIv2___RNAseq.g16164.t1",0
"2648","Pocillopora_acuta_HIv2___TS.g26284.t1",0.03857073
"2649","Pocillopora_acuta_HIv2___TS.g26286.t1",0.01678207
"2650","Pocillopora_acuta_HIv2___RNAseq.g16184.t1",0.01148115
"2651","Pocillopora_acuta_HIv2___RNAseq.g16186.t1",9.091e-05
"2652","Pocillopora_acuta_HIv2___RNAseq.20573_t",2e-08
"2653","Pocillopora_acuta_HIv2___RNAseq.g16189.t1",0
"2654","Pocillopora_acuta_HIv2___RNAseq.g16190.t1a",0.01029076
"2655","Pocillopora_acuta_HIv2___RNAseq.g16190.t1b",0.00104513
"2656","Pocillopora_acuta_HIv2___RNAseq.g16190.t1c",0
"2657","Pocillopora_acuta_HIv2___RNAseq.g16196.t1",0.0023379
"2658","Pocillopora_acuta_HIv2___RNAseq.g16200.t1",0
"2659","Pocillopora_acuta_HIv2___RNAseq.g16202.t1",0.01897077
"2660","Pocillopora_acuta_HIv2___TS.g26329.t1",0.04020469
"2661","Pocillopora_acuta_HIv2___TS.g26333.t1",3.64e-06
"2662","Pocillopora_acuta_HIv2___TS.g26334.t1",0
"2663","Pocillopora_acuta_HIv2___RNAseq.g16217.t1",0.00016278
"2664","Pocillopora_acuta_HIv2___RNAseq.g16247.t1",0
"2665","Pocillopora_acuta_HIv2___RNAseq.g16248.t1",0
"2666","Pocillopora_acuta_HIv2___TS.g26377.t1",0
"2667","Pocillopora_acuta_HIv2___TS.g26378.t2",0
"2668","Pocillopora_acuta_HIv2___RNAseq.20654_t",0.03569101
"2669","Pocillopora_acuta_HIv2___RNAseq.g16272.t1",2.33e-06
"2670","Pocillopora_acuta_HIv2___RNAseq.g16274.t1",0.00979326
